numero_expediente,year,doc_type,source_file,original_snippet,cleaned_text,original_len,cleaned_len,noisy,reversed_fixed
00718-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00256-1997-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00834-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00421-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00881-1997-AC,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00016-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00496-1997-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00178-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00721-1997-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00030-1993-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00519-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00628-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00380-1997-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00422-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00504-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00078-1992-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00064-1997-AC,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,"Don Manuel Mejía Anton, interpone la presente acción de cumplimiento a efecto que se
cumpla con lo ordenado en la ejecutoria suprema de nueve de noviembre de mil novecientos
noventa y cinco, expedida en el Proceso Contencioso Administrativo N° 041-95, sobre
impugnación de la Resolución Administra","Don Manuel Mejía Anton, interpone la presente acción de cumplimiento a efecto que se cumpla con lo ordenado en la ejecutoria suprema de nueve de noviembre de mil novecientos noventa y cinco, expedida en el Proceso Contencioso Administrativo N° 041-95, sobre impugnación de la Resolución Administrativa N° 524-93-RGP, que daba por terminada su carrera administrativa Pide que amparando su acción se ordene su reincorporación como Inspector Regional Nivel F-5 de la alta dirección del Consejo Transitorio de Administración Regional de la Región Grau, el pago de las remuneraciones dejadas de percibir hasta la fecha de su reincorporación sucedida el diez de enero de mil novecientos noventa y seis; debiéndose ordenar, incluso, se dicte la resolución de su nombramiento y la calendarización de los pagos que se le adeudan. Señala que pese a haber sido amparada su demanda por el Poder Judicial, a la fecha de interposición de la presente acción de garantía, no se ha dado cabal cumplimiento a la ejecutoria suprema. Añade que ha cumplido con cursar la correspondiente carta notarial, para que la administración efectúe el pago de sus remuneraciones. El demandado absuelve la demanda negándola en todos sus extremos y solicita sea declarada infundada, pues conforme consta del acta de reposición se ha cumplido con el mandato judicial, que ordena su reposición a un grupo ocupacional de igual nivel al que venía desempeñando, y no a un puesto especifico y que respecto al pago de sus remuneraciones, administrativamente ya se están haciendo las gestiones para agilizar el trámite. El Primer Juzgado Especializado en lo Civil de Piura, declara infunda la demanda estimando que como consta del acta de reposición, se ha cumplido el mandato. La Primera Sala Especializada en lo Civil de la Corte Superior de Justicia de Piura, de confonnidad con la opinión fiscal, confinnó la apelada declarando infundada la demanda pues se ha cumplido con la reposición y respecto al pago de remuneraciones se han efectuado las acciones administrativas. Interpuesto el recurso extraordinario, los autos son elevados al Tribunal Constitucional.",2147,2122,False,False
00083-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
01000-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00983-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00193-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00263-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00220-1997-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,"Teresa Ramos Buleje interpone Acción de Amparo contra el Gerente de Operaciones de la
Municipalidad Provincial de Maynas Raúl Herrera Soria y Jorge Samuel Chavez Sibina, por violación de sus
derechos constitucionales fundamentales y solicitando se deje sin efecto e inaplicables la Resolución de
A","Teresa Ramos Buleje interpone Acción de Amparo contra el Gerente de Operaciones de la Municipalidad Provincial de Maynas Raúl Herrera Soria y Jorge Samuel Chavez Sibina, por violación de sus derechos constitucionales fundamentales y solicitando se deje sin efecto e inaplicables la Resolución de Alcaldía N"" OI9-96-A-MPM de diecisiete de enero de mil novecientos noventiséis y oficio N"" 037-96-GO I\.1PM de dos de octubre mil novecientos noventiséis. Sostienen la accionante que, al haberse expedído por parte de la Mwticipalidad Provincial de Maynas la precitada Resolución de Alcaldía se viene perturbando su posesión pacifica de un terreno que le fue transferido por su anterior posesionario en noviembre de mil novecientos noventiuno a título oneroso, el cual se encuentra ubicado en la entrada de la carretera a Quistococha con una extensión de veinte metros lineales por cuarenta metros lineales, por el precio de cuatrocientos nuevos soles, como se puede observar del contrato cuatro, en cual ha construido una vivienda de material recuperable y un puesto de venta (Kiosco). Alega además que la Municipalidad de Maynas no ha cumplido con notificarla con la Resolución de Alcaldía N° O1 9-96-A-MPM de diecisiete de enero de mil novecientos noventiséis razón por la cual se vio obligada a presentar solicitud de fecha diez de octubre de mil novecientos noventiséis exigiendo se efectúe el acto administrativo de notificársele de la misma, con la finalidad de no privársele del derecho de defensa. Admitida la demanda, ésta es contestada por el apoderado de la Municipalidad Provincial de Maynas quien acredita su representación con copia legalizada de la Escritura Pública del Poder para Litigar vigente quien solicita se declare improcedente o infundada la misma, ya que : a) la actora junto con su esposo edificaron un puesto de venta (kiosco) ocupando parte de la vía pública, es decir parte del cono de seguridad de la carretera Iquitos-Nauta, el cual se realizó sin contar con la Licencia , Municipal correspondiente, b) la condición legal de la demandante no es de propietaria sino de simple posesionaria, c) en ningún momento la autoridad municipal pretende despojarla de todo el terreno que ocupa, sino de alinear su fachada respetando el ancho de vía que se tiene fijado en dicho sector, por ser una vía de transporte rápido, d) por Decreto de Alcaldía N° 006-95-A-MPM de fecha dos de mayo de mil novecientos noventicinco se declaro' de prioritaria necesidad la recuperación de las áreas públicas, bermas laterales, calzadas y/o fajas de seguridad existentes a lo largo de las calles, jirones y avenidas de la ciudad de Iquitos concediendo el plazo de quince días para que se efectúe el retiro de las construcciones existentes, por ser zonas de uso público, e) que el ancho de vía aprobado en dicha zona de acuerdo a los documentos cursados por la Dirección Regional de Transportes y Comunicaciones es de cincuenta metros lineales, f) que en los archivos de la Municipalidad Provincial de Maynas corre el cargo con el cual fue notificada de la Resolución de Alcaldía N° O1 9-96-A-MPM de diecisiete de enero de mil novecientos noventiséis. Con fecha veintinueve de noviembre de mil novecientos noventiséis, el Juez del Segundo Juzgado Especializado en lo Civil de Maynas expide resolución, declarando improcedente la demanda. Interpuesto el recurso de apelación, con fecha seis de diciembre de mil novecientos noventiséis , la Sala Civil de la Corte Superior de Justicia de Maynas, expide resolución de fecha siete de febrero de mil novecientos noventisiete, confirmando la apelada, declarándola improcedente. Interpuesto el recurso extraordinario, los autos son elevados al Tribunal Constitucional.",3748,3712,False,False
00262-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00717-1997-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00427-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00505-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00825-1997-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00180-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00378-1997-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00164-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00384-1997-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00667-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00467-1997-AC,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
00179-1996-AA,1998,sentencia,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,,,0,0,True,False
